file_id,species,processed_path,split,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,rms_mean,rms_std,zcr_mean,zcr_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,provenance
ML183895,green_tree_frog,data\processed\green_tree_frog\ML183895.wav,train,3670.1912541290544,193.37095583640757,1939.4091809242889,109.14171427891692,5360.4935719076275,493.08256819307513,0.07005850225687027,0.08537614345550537,0.2839972900957077,0.014451477191631677,-285.0791320800781,53.712440490722656,-81.49374389648438,25.701478958129883,-121.99666595458984,11.993759155273438,-7.99276065826416,6.873039245605469,-42.07334899902344,8.505197525024414,-25.385101318359375,4.151645183563232,34.591583251953125,4.80145788192749,41.871116638183594,6.927971839904785,5.163441181182861,4.864527702331543,21.187007904052734,4.927806854248047,-3.1531219482421875,4.315851211547852,-11.232118606567383,3.9968221187591553,-16.98827362060547,4.11299991607666,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML273045,green_frog,data\processed\green_frog\ML273045.wav,train,783.8185570480416,1187.6191405922484,525.7478916366757,805.885545039994,1138.686772676189,1786.0005528936022,0.015230285003781319,0.04589235037565231,0.05807941197795824,0.08842223002923073,-537.9439697265625,174.3496551513672,12.456947326660156,21.19828224182129,-32.63665008544922,51.42292022705078,-3.33743953704834,11.13137435913086,-0.2745932638645172,7.073566913604736,-2.5161800384521484,6.721207141876221,-4.867823123931885,10.45746898651123,6.188013076782227,12.311819076538086,4.03575325012207,7.230894088745117,-0.3662945032119751,5.904249668121338,-9.951189994812012,16.053129196166992,1.7759547233581543,4.630072593688965,4.485147953033447,8.016460418701172,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML207066,american_toad,data\processed\american_toad\ML207066.wav,train,2600.2034055841114,303.04156383042846,1782.615351368736,294.6395260016773,3688.722629060325,1135.1487166451054,0.21554718911647797,0.0840032771229744,0.18300803908062646,0.020623458484824584,-226.04725646972656,25.006683349609375,-18.737613677978516,9.49034309387207,-100.91422271728516,19.93335723876953,-10.549689292907715,8.982587814331055,34.631710052490234,5.581039905548096,28.703857421875,11.001541137695312,-22.557626724243164,5.804834842681885,-12.224371910095215,5.169890403747559,17.339887619018555,8.767416000366211,20.624683380126953,4.965409278869629,-5.876768112182617,6.747084617614746,-21.82729148864746,6.008753776550293,12.196578979492188,6.09153413772583,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML183747,green_tree_frog,data\processed\green_tree_frog\ML183747.wav,train,4403.168124269379,1589.5117704208164,2231.0447016943244,731.3609325178921,6816.507814765806,2258.0075331547287,0.07691707462072372,0.061472825706005096,0.3520575786687935,0.14134062136419165,-221.5153045654297,140.95761108398438,-47.92593002319336,39.334964752197266,-42.50446701049805,37.796897888183594,9.382735252380371,13.621725082397461,-2.9959917068481445,12.687304496765137,-4.33908224105835,10.227129936218262,6.196319103240967,14.374804496765137,27.472789764404297,23.338214874267578,-10.372406005859375,12.840410232543945,16.042158126831055,11.837300300598145,6.548128604888916,9.834443092346191,-4.4054059982299805,8.37415885925293,-1.2617268562316895,10.157520294189453,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML166471_-_2025-10-21T221940.357,pickerel_frog,data\processed\pickerel_frog\ML166471_-_2025-10-21T221940.357.wav,train,3583.6606549103926,646.3004543702455,2506.2158089051372,175.07638077288192,6554.037553473027,1156.7806414747813,0.0787929892539978,0.03257410228252411,0.23929859701276102,0.046289497213920054,-167.67477416992188,55.15470504760742,19.83179473876953,32.34886932373047,-15.73103141784668,16.717716217041016,30.451366424560547,15.23463249206543,13.289318084716797,15.313650131225586,-30.35829734802246,10.644609451293945,-5.469454288482666,13.010316848754883,21.481285095214844,13.824444770812988,-20.898193359375,8.50156021118164,-13.377506256103516,9.4143648147583,17.18199348449707,11.901058197021484,6.027657508850098,8.837966918945312,-22.197566986083984,7.2451605796813965,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML207989,upland_chorus_frog,data\processed\upland_chorus_frog\ML207989.wav,train,4653.288893670851,439.4612521717758,2358.0491579935406,229.0186964434346,7666.419844837587,937.5598788941469,0.17142778635025024,0.1010744720697403,0.2955970852668213,0.042760045374020415,-160.6704864501953,70.62712097167969,-85.29032897949219,28.36910629272461,-59.782020568847656,30.25361442565918,22.744312286376953,28.642108917236328,-8.003783226013184,18.721471786499023,-1.6663028001785278,13.187582969665527,13.597973823547363,10.411565780639648,7.530430793762207,14.225447654724121,-21.702617645263672,10.768674850463867,5.305303573608398,11.671791076660156,15.637629508972168,9.783191680908203,2.0786240100860596,13.829143524169922,-10.972761154174805,10.428186416625977,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML183834,green_tree_frog,data\processed\green_tree_frog\ML183834.wav,train,4998.020995070533,757.200485100876,2311.3139509393072,221.31466897248023,7789.3239740429235,1088.1433372494164,0.03709893673658371,0.07467983663082123,0.4054286452291183,0.07578760483993706,-409.1256408691406,98.69225311279297,-92.32811737060547,31.29778289794922,-45.92909240722656,43.529666900634766,28.118473052978516,20.755313873291016,-16.122966766357422,8.769867897033691,-8.61941909790039,8.26006031036377,1.2208317518234253,13.335593223571777,12.233656883239746,10.803884506225586,2.6251626014709473,8.026579856872559,4.713983535766602,13.898816108703613,1.8025076389312744,7.445987224578857,-7.150671482086182,8.003993034362793,-2.597231864929199,5.679635524749756,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
XC1020607_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,data\processed\spring_peeper\XC1020607_-_Spring_Peeper_-_Pseudacris_crucifer.wav,train,3323.7823439449367,406.8766061652476,1679.5699716684767,313.8508075962892,4417.054497172274,1531.584895243228,0.15183737874031067,0.051245272159576416,0.23537988507830626,0.009714896368925746,-283.5510559082031,29.321115493774414,-102.36189270019531,23.099597930908203,-107.29237365722656,9.256087303161621,37.74396896362305,7.508030414581299,17.74687385559082,6.521659851074219,-36.26475524902344,7.2725396156311035,-1.6234235763549805,9.457079887390137,30.294967651367188,7.4547576904296875,-14.62995719909668,7.488674640655518,-19.771440505981445,8.141246795654297,11.354996681213379,7.523731708526611,24.180490493774414,6.376226425170898,-26.55125617980957,9.25339126586914,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML207980,copes_gray_treefrog,data\processed\copes_gray_treefrog\ML207980.wav,train,4902.884581992587,1481.9175414772717,2269.463486446892,351.9882059632728,7356.311743220707,2269.90340766418,0.05461541935801506,0.08699337393045425,0.38919527624709976,0.14155504873825644,-391.261962890625,132.19317626953125,-94.25382232666016,10.72843074798584,-68.65746307373047,69.2129898071289,-3.2421681880950928,16.442737579345703,-8.376848220825195,11.807076454162598,15.838350296020508,8.654781341552734,27.38763427734375,7.294679641723633,6.684049129486084,20.73299789428711,-10.025673866271973,10.927188873291016,-22.29189109802246,13.25265884399414,-4.062035083770752,12.064349174499512,31.437654495239258,9.21733570098877,-6.888999938964844,11.260642051696777,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
Eastern_Spadefoot_Toad___Scaphiopus_holbrookii,eastern_spadefoot_toad,data\processed\eastern_spadefoot_toad\Eastern_Spadefoot_Toad___Scaphiopus_holbrookii.wav,train,2114.2722927948057,270.61887583386493,1804.7380663441884,274.17543767604263,3371.570022476798,1280.8518940308372,0.1585576832294464,0.1046580821275711,0.13141902914733178,0.012707371998508587,-194.11143493652344,40.2362174987793,64.68196868896484,16.0924072265625,-81.77737426757812,15.142860412597656,-111.34320831298828,15.267672538757324,-39.32355880737305,12.067130088806152,51.49288558959961,15.880532264709473,-48.720855712890625,17.81185531616211,-54.60573196411133,12.191079139709473,-4.502362251281738,11.436795234680176,-10.363487243652344,9.437104225158691,-34.633995056152344,10.124678611755371,29.017240524291992,7.8091020584106445,-11.8519926071167,9.721017837524414,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
Eastern_narrowmouth_toad_call,eastern_narrow_mouthed_toad,data\processed\eastern_narrow_mouthed_toad\Eastern_narrowmouth_toad_call.wav,train,4964.952631197204,670.501827531806,2520.0704330544336,483.7852148176123,7937.283558856583,1521.144174222864,0.047714535146951675,0.09639357775449753,0.3852017927059165,0.06789497053885368,-469.3985595703125,122.52783966064453,-64.28004455566406,30.638662338256836,-41.416263580322266,34.75261688232422,21.372961044311523,15.447083473205566,-11.770463943481445,19.51302146911621,-19.083425521850586,5.8702850341796875,-1.5044217109680176,8.486235618591309,17.394746780395508,13.602638244628906,0.1776440292596817,16.624589920043945,4.879349708557129,14.267127990722656,-5.787858963012695,6.151548385620117,3.26047945022583,6.913532257080078,-7.58150053024292,5.18369722366333,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
dlg_ggpd_n200-g2-m1-2013-c3-track-43,spring_peeper,data\processed\spring_peeper\dlg_ggpd_n200-g2-m1-2013-c3-track-43.wav,train,2943.4953645196233,176.35703552860042,794.7012175947235,393.04948078616087,3013.3494507685614,298.9283422547888,0.06584806740283966,0.0632978081703186,0.2546256434889791,0.011020807253639563,-485.50030517578125,22.50020980834961,-21.659278869628906,9.434351921081543,-64.87681579589844,17.951553344726562,45.284175872802734,12.109871864318848,24.45429039001465,8.116281509399414,-44.48310089111328,9.129761695861816,11.578003883361816,8.01890754699707,29.812604904174805,8.25712776184082,-35.218379974365234,7.5970587730407715,-8.093182563781738,7.594525337219238,41.84881591796875,8.938284873962402,-13.333292961120605,6.7147064208984375,-31.39432716369629,8.387030601501465,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML207857,green_tree_frog,data\processed\green_tree_frog\ML207857.wav,train,3931.9101680955673,274.73344963871074,2006.0403369523096,239.47358771573485,6206.45868075696,546.2237195010542,0.04658903181552887,0.05204860493540764,0.29256656938805103,0.022087329045320268,-320.4164123535156,64.2574234008789,-91.99565887451172,19.37090301513672,-115.0700912475586,23.874122619628906,6.309742450714111,13.211389541625977,-28.420568466186523,11.772146224975586,-14.844877243041992,5.824225902557373,11.208917617797852,6.369778156280518,44.21882629394531,7.773918628692627,-0.5072753429412842,7.3619771003723145,6.933633327484131,6.864721775054932,3.7752137184143066,4.631203651428223,-17.268312454223633,5.316653728485107,-11.20490550994873,5.322346210479736,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML183879,green_tree_frog,data\processed\green_tree_frog\ML183879.wav,train,3701.8182536958243,286.2170211671764,1973.1076756545112,131.5173423559213,5903.420064620795,616.3644902101446,0.07888543605804443,0.09419886767864227,0.2788017963312065,0.024135614808024636,-273.2655334472656,79.90089416503906,-67.56945037841797,21.35430145263672,-111.25125122070312,19.18866729736328,-0.0812644362449646,19.72718048095703,-37.47581481933594,13.655966758728027,-17.083911895751953,12.032029151916504,21.351612091064453,13.238661766052246,43.81032180786133,7.290018558502197,-2.9188015460968018,8.367683410644531,13.039263725280762,8.46761703491211,0.5656654238700867,8.43735122680664,-2.526876449584961,15.97326946258545,-10.084870338439941,10.852941513061523,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML207887,northern_cricket_frog,data\processed\northern_cricket_frog\ML207887.wav,train,4337.33619510065,430.85872927507245,1912.430238411583,353.5951567706444,6152.325906775667,836.8631526660283,0.04878394305706024,0.06283582001924515,0.3346924394576566,0.043003203975981695,-375.36181640625,104.81559753417969,-104.4627685546875,38.624019622802734,-87.4748764038086,20.41036605834961,18.292593002319336,15.744735717773438,-29.909847259521484,20.256895065307617,34.50856399536133,19.866302490234375,22.677104949951172,10.224712371826172,-19.086153030395508,10.599719047546387,-14.215235710144043,9.366617202758789,9.180159568786621,10.905336380004883,7.7077155113220215,8.450650215148926,-5.814026355743408,10.285920143127441,-2.774472951889038,8.203617095947266,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
panther,not_frogs,data\processed\not_frogs\panther.wav,train,905.2909494037548,2059.998128253628,562.2758293682119,1281.1877812293872,1554.0877410817866,3530.143922217899,0.018440350890159607,0.06064368039369583,0.07069881996809745,0.1686870541906435,-580.2021484375,181.04566955566406,-5.515807628631592,21.480037689208984,-9.399656295776367,29.03757667541504,-7.883911609649658,24.461366653442383,1.5970057249069214,5.857263088226318,-3.9658401012420654,12.35260009765625,-2.0310657024383545,6.384869575500488,-3.487208366394043,8.736254692077637,-2.6355912685394287,6.5661091804504395,-1.0708884000778198,4.0500946044921875,-1.5845341682434082,4.739393711090088,-0.06544473022222519,4.283463001251221,-1.1261686086654663,3.403186321258545,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML506567171,green_frog,data\processed\green_frog\ML506567171.wav,train,5736.504519205891,618.3973657845107,2422.8293898114866,277.9191301062018,8568.416246737239,491.3233335861005,0.007061011157929897,0.010379061102867126,0.5174263159802784,0.06470610845717424,-404.1395263671875,73.44803619384766,-65.85581970214844,25.11809730529785,-15.845011711120605,24.537973403930664,-1.627892017364502,19.66313362121582,-19.11815643310547,7.006357192993164,7.514578342437744,13.519322395324707,-13.926639556884766,10.517324447631836,3.6833598613739014,10.015636444091797,-0.8494945168495178,6.708906650543213,3.9697673320770264,7.24338960647583,-0.20875099301338196,7.01875114440918,-3.6946816444396973,5.142190456390381,10.58432388305664,4.852327346801758,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
XC977235_-_Cope's_Gray_Treefrog_-_Dryophytes_chrysoscelis,copes_gray_treefrog,data\processed\copes_gray_treefrog\XC977235_-_Cope's_Gray_Treefrog_-_Dryophytes_chrysoscelis.wav,train,5003.958667966823,582.779180109878,2125.477079742034,110.73914701997465,7672.040460502465,550.0578689076067,0.11077670007944107,0.03681562468409538,0.38749025703306267,0.039491350014044066,-187.1142120361328,46.91196060180664,-87.16605377197266,9.619815826416016,-38.74868392944336,40.01356887817383,10.670760154724121,18.431798934936523,-26.88869857788086,12.270502090454102,7.991735935211182,8.028149604797363,8.084121704101562,8.049263954162598,-12.177691459655762,9.862833023071289,-24.870210647583008,6.895095348358154,6.385969161987305,15.714552879333496,-37.81526565551758,3.673945665359497,7.891855239868164,9.455501556396484,1.6927073001861572,6.285404682159424,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
27-Copes-Gray-Treefrog-call,copes_gray_treefrog,data\processed\copes_gray_treefrog\27-Copes-Gray-Treefrog-call.wav,train,2561.321481255904,476.19157674171595,951.1371647312201,354.9085002028054,3233.7025653458527,1007.4506422233982,0.08160333335399628,0.08180642873048782,0.2303192067865429,0.046222267030779245,-419.05657958984375,61.499942779541016,-18.692209243774414,20.645166397094727,-185.0419158935547,60.29915237426758,-0.6421074271202087,17.634117126464844,24.84626579284668,14.083224296569824,15.84367561340332,11.846356391906738,22.27800178527832,17.819835662841797,33.75482940673828,19.980615615844727,-21.671184539794922,30.862424850463867,-45.56161117553711,15.037541389465332,6.05513334274292,27.195430755615234,29.604904174804688,14.820527076721191,2.0902342796325684,18.376426696777344,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML183630,american_toad,data\processed\american_toad\ML183630.wav,train,2640.428256284251,193.66304636325427,1955.9676875945288,171.83704752714127,4039.5739491190543,801.4328434712793,0.2966243028640747,0.07021261751651764,0.2400735027552204,0.037684276641200894,-278.9449768066406,30.46013832092285,-76.48361206054688,9.328129768371582,-109.43600463867188,13.219921112060547,-35.142250061035156,4.855149269104004,33.765480041503906,4.126439571380615,40.18758010864258,3.408830165863037,-15.966888427734375,3.5007717609405518,-31.80437469482422,3.1019954681396484,8.707429885864258,4.960249900817871,30.440486907958984,3.0036003589630127,2.5698156356811523,4.363379001617432,-30.975130081176758,3.1392581462860107,6.410520076751709,3.8717072010040283,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML222909,copes_gray_treefrog,data\processed\copes_gray_treefrog\ML222909.wav,train,4772.11621179087,1392.3301595302635,2501.209669169608,386.5790787096245,7638.2168444569315,1815.211332648058,0.04677238315343857,0.05882379040122032,0.40034530887471,0.17616569926298742,-352.1907653808594,142.4188232421875,-54.226627349853516,13.029438018798828,-56.73891830444336,55.10868835449219,-6.013733386993408,12.903162002563477,0.8238992691040039,11.13341999053955,19.168886184692383,17.868412017822266,22.31018829345703,16.237627029418945,21.093305587768555,15.56316089630127,-14.040029525756836,11.645332336425781,-16.959762573242188,11.336613655090332,-3.1462903022766113,14.974126815795898,17.985729217529297,18.57389259338379,-1.94648277759552,12.684285163879395,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML638774274,american_bullfrog,data\processed\american_bullfrog\ML638774274.wav,train,3617.7391561623012,1091.4290591899514,2730.7714548554754,609.124203095678,6681.113428527407,2310.2742319779545,0.027510294690728188,0.03264468535780907,0.25473326928654294,0.1048143553548912,-255.68223571777344,69.9293441772461,47.61099624633789,29.142576217651367,-26.02773666381836,39.51584243774414,-7.692593097686768,18.445480346679688,7.0384697914123535,6.122823715209961,16.629989624023438,7.619255065917969,-1.966964840888977,7.167958736419678,-8.154977798461914,10.192206382751465,-16.550945281982422,8.411778450012207,-5.138455867767334,5.175027847290039,-8.287419319152832,5.113643646240234,-3.8918066024780273,5.4625725746154785,-8.2702054977417,5.206489086151123,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML272794,green_frog,data\processed\green_frog\ML272794.wav,train,1442.5687820979615,2479.697526316159,261.5728260564212,451.4597759066208,1599.3024715414733,2751.9115371785538,0.05676409974694252,0.09949702769517899,0.12484139356148492,0.21635250338618867,-545.681884765625,168.2692413330078,-23.200359344482422,40.2998161315918,6.249769687652588,12.200440406799316,0.9780647158622742,8.614157676696777,-13.818523406982422,24.049951553344727,14.542487144470215,25.524837493896484,-10.939170837402344,19.437410354614258,4.238324165344238,7.871781349182129,-0.72247713804245,3.5328433513641357,-2.718418836593628,6.047316551208496,4.0676679611206055,7.892007350921631,-6.2573370933532715,11.087008476257324,0.8511411547660828,3.3995306491851807,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML183873,green_tree_frog,data\processed\green_tree_frog\ML183873.wav,train,4002.13205031275,275.32204566204416,1958.7287082185996,143.14877855458528,6398.733697523927,551.1202213492568,0.06616610288619995,0.07780181616544724,0.29565939493909515,0.018401075469098006,-315.9517822265625,79.47673797607422,-96.89080810546875,33.71562194824219,-110.48609161376953,17.726030349731445,8.768601417541504,8.347245216369629,-38.22585678100586,9.436396598815918,-7.433145523071289,5.100042819976807,23.309406280517578,6.673804759979248,45.46482467651367,6.637073040008545,-8.312312126159668,5.997668266296387,14.852270126342773,5.76425313949585,-8.070093154907227,7.013883590698242,-11.492273330688477,6.641531944274902,-12.100391387939453,6.10892915725708,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
Bird-voiced_treefrog_(Hyla_avivoca),bird_voiced_tree_frog,data\processed\bird_voiced_tree_frog\Bird-voiced_treefrog_(Hyla_avivoca).wav,train,2039.3203281442459,2048.077730892442,904.9682460379664,899.2212619722956,2826.095517328886,2808.721703294947,0.07657891511917114,0.1251758337020874,0.16383252066415313,0.16427378422211183,-461.4161682128906,66.76251983642578,-39.51308822631836,42.695220947265625,-18.648048400878906,20.790904998779297,29.846588134765625,31.12495231628418,-4.471643924713135,7.0976152420043945,-2.342254400253296,12.340349197387695,-16.15403938293457,17.832218170166016,17.11821937561035,17.9322509765625,9.861847877502441,11.920406341552734,-26.853004455566406,27.048099517822266,14.47719955444336,17.754127502441406,7.847915172576904,8.936511993408203,-7.862003326416016,13.18720531463623,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML138530-_2025-10-21T221432.649,pickerel_frog,data\processed\pickerel_frog\ML138530-_2025-10-21T221432.649.wav,train,6291.797657543322,258.0456652061634,2918.5556921451157,175.42347929155648,9475.983303273637,100.25393953843071,0.07898177206516266,0.023900315165519714,0.41600542887180975,0.15754933869331497,-157.36605834960938,26.38532066345215,-76.143798828125,8.508997917175293,1.4018529653549194,4.135989189147949,2.2966809272766113,4.043440818786621,3.514967679977417,4.561690330505371,8.280081748962402,3.523925542831421,6.636810302734375,3.182804584503174,10.41708755493164,3.2549502849578857,7.392918586730957,3.0969386100769043,11.752442359924316,3.4671213626861572,7.582824230194092,3.2427563667297363,10.860150337219238,3.201796293258667,6.98651123046875,3.2185988426208496,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML192198,green_tree_frog,data\processed\green_tree_frog\ML192198.wav,train,4789.35304703839,333.0826097301828,2087.6149206804057,79.25624789501902,6889.026247099768,183.68459573940137,0.11180832237005234,0.03852786123752594,0.43485127247679817,0.04931747351903318,-179.9677734375,42.66712951660156,-104.03323364257812,13.416035652160645,-111.23057556152344,10.953580856323242,-19.730735778808594,9.30522632598877,-61.74905776977539,7.152283668518066,-3.591590166091919,7.566580295562744,-13.36414909362793,7.020287036895752,65.7784423828125,7.074992656707764,-13.92895793914795,6.324020862579346,16.10895347595215,6.921965599060059,0.2712354362010956,4.975480079650879,-13.609271049499512,4.752314567565918,-13.47953987121582,4.650938987731934,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
ML207939,northern_cricket_frog,data\processed\northern_cricket_frog\ML207939.wav,train,5695.452503198196,433.175442837729,1505.7449534319405,142.44798538087974,6733.772352178799,78.75300304330054,0.07870864123106003,0.04242274537682533,0.5477529999274942,0.03325986693830481,-326.1377868652344,42.23328399658203,-139.28878784179688,19.972856521606445,-28.87332534790039,15.244979858398438,40.83429718017578,16.964441299438477,-41.29045486450195,6.940871715545654,13.272100448608398,8.097930908203125,-17.90749740600586,11.236312866210938,22.070777893066406,7.649744510650635,-20.785905838012695,7.47288179397583,11.79808235168457,8.345067977905273,2.8696882724761963,5.987993240356445,-19.337923049926758,5.475189208984375,17.675418853759766,7.103678226470947,"{""run_id"": ""378baa09-a8b9-49d4-b068-e75b54aec874"", ""timestamp"": ""2025-11-01T07:15:58"", ""git_commit"": ""06c1ad28dbba72a7e91f5637071a305444dc15b5"", ""script"": ""tools/extract_features_and_baseline.py""}"
